64407 64405 64416 64412 -60.0 2.5
64405 64416 64412 64408  60.0 2.5
64416 64412 64408 64402 -60.0 2.5
64412 64408 64402 64407  60.0 2.5
64408 64402 64407 64405 -60.0 2.5
64534 64539 64537 64548  60.0 2.5
64539 64537 64548 64544 -60.0 2.5
64537 64548 64544 64540  60.0 2.5
64548 64544 64540 64534 -60.0 2.5
64544 64540 64534 64539  60.0 2.5
64540 64534 64539 64537 -60.0 2.5
64666 64671 64669 64680  60.0 2.5
64671 64669 64680 64676 -60.0 2.5
64669 64680 64676 64672  60.0 2.5
64680 64676 64672 64666 -60.0 2.5
64676 64672 64666 64671  60.0 2.5
64672 64666 64671 64669 -60.0 2.5
64798 64803 64801 64815  60.0 2.5
64803 64801 64815 64808 -60.0 2.5
64801 64815 64808 64804  60.0 2.5
64815 64808 64804 64798 -60.0 2.5
64808 64804 64798 64803  60.0 2.5
64804 64798 64803 64801 -60.0 2.5
64933 64938 64936 64947  60.0 2.5
64938 64936 64947 64943 -60.0 2.5
64936 64947 64943 64939  60.0 2.5
64947 64943 64939 64933 -60.0 2.5
64943 64939 64933 64938  60.0 2.5
64939 64933 64938 64936 -60.0 2.5
65065 65070 65068 65079  60.0 2.5
65070 65068 65079 65075 -60.0 2.5
65068 65079 65075 65071  60.0 2.5
65079 65075 65071 65065 -60.0 2.5
65075 65071 65065 65070  60.0 2.5
65071 65065 65070 65068 -60.0 2.5
65197 65202 65200 65211  60.0 2.5
65202 65200 65211 65207 -60.0 2.5
65200 65211 65207 65203  60.0 2.5
65211 65207 65203 65197 -60.0 2.5
65207 65203 65197 65202  60.0 2.5
65203 65197 65202 65200 -60.0 2.5
65329 65334 65332 65343  60.0 2.5
65334 65332 65343 65339 -60.0 2.5
65332 65343 65339 65335  60.0 2.5
65343 65339 65335 65329 -60.0 2.5
65339 65335 65329 65334  60.0 2.5
65335 65329 65334 65332 -60.0 2.5
65461 65466 65464 65475  60.0 2.5
65466 65464 65475 65471 -60.0 2.5
65464 65475 65471 65467  60.0 2.5
65475 65471 65467 65461 -60.0 2.5
65471 65467 65461 65466  60.0 2.5
65467 65461 65466 65464 -60.0 2.5
65593 65598 65596 65607  60.0 2.5
65598 65596 65607 65603 -60.0 2.5
65596 65607 65603 65599  60.0 2.5
65607 65603 65599 65593 -60.0 2.5
65603 65599 65593 65598  60.0 2.5
65599 65593 65598 65596 -60.0 2.5
65725 65730 65728 65739  60.0 2.5
65730 65728 65739 65735 -60.0 2.5
65728 65739 65735 65731  60.0 2.5
65739 65735 65731 65725 -60.0 2.5
65735 65731 65725 65730  60.0 2.5
65731 65725 65730 65728 -60.0 2.5
65857 65862 65860 65871  60.0 2.5
65862 65860 65871 65867 -60.0 2.5
65860 65871 65867 65863  60.0 2.5
65871 65867 65863 65857 -60.0 2.5
65867 65863 65857 65862  60.0 2.5
65863 65857 65862 65860 -60.0 2.5
65989 65994 65992 66003  60.0 2.5
65994 65992 66003 65999 -60.0 2.5
65992 66003 65999 65995  60.0 2.5
66003 65999 65995 65989 -60.0 2.5
65999 65995 65989 65994  60.0 2.5
65995 65989 65994 65992 -60.0 2.5
66121 66126 66124 66135  60.0 2.5
66126 66124 66135 66131 -60.0 2.5
66124 66135 66131 66127  60.0 2.5
66135 66131 66127 66121 -60.0 2.5
66131 66127 66121 66126  60.0 2.5
66127 66121 66126 66124 -60.0 2.5
66253 66258 66256 66267  60.0 2.5
66258 66256 66267 66263 -60.0 2.5
66256 66267 66263 66259  60.0 2.5
66267 66263 66259 66253 -60.0 2.5
66263 66259 66253 66258  60.0 2.5
66259 66253 66258 66256 -60.0 2.5
66385 66390 66388 66399  60.0 2.5
66390 66388 66399 66395 -60.0 2.5
66388 66399 66395 66391  60.0 2.5
66399 66395 66391 66385 -60.0 2.5
66395 66391 66385 66390  60.0 2.5
66391 66385 66390 66388 -60.0 2.5
66517 66522 66520 66531  60.0 2.5
66522 66520 66531 66527 -60.0 2.5
66520 66531 66527 66523  60.0 2.5
66531 66527 66523 66517 -60.0 2.5
66527 66523 66517 66522  60.0 2.5
66523 66517 66522 66520 -60.0 2.5
66649 66654 66652 66663  60.0 2.5
66654 66652 66663 66659 -60.0 2.5
66652 66663 66659 66655  60.0 2.5
66663 66659 66655 66649 -60.0 2.5
66659 66655 66649 66654  60.0 2.5
66655 66649 66654 66652 -60.0 2.5
66781 66786 66784 66795  60.0 2.5
66786 66784 66795 66791 -60.0 2.5
66784 66795 66791 66787  60.0 2.5
66795 66791 66787 66781 -60.0 2.5
66791 66787 66781 66786  60.0 2.5
66787 66781 66786 66784 -60.0 2.5
66913 66918 66916 66927  60.0 2.5
66918 66916 66927 66923 -60.0 2.5
66916 66927 66923 66919  60.0 2.5
66927 66923 66919 66913 -60.0 2.5
66923 66919 66913 66918  60.0 2.5
66919 66913 66918 66916 -60.0 2.5
67045 67050 67048 67059  60.0 2.5
67050 67048 67059 67055 -60.0 2.5
67048 67059 67055 67051  60.0 2.5
67059 67055 67051 67045 -60.0 2.5
67055 67051 67045 67050  60.0 2.5
67051 67045 67050 67048 -60.0 2.5
67177 67182 67180 67191  60.0 2.5
67182 67180 67191 67187 -60.0 2.5
67180 67191 67187 67183  60.0 2.5
67191 67187 67183 67177 -60.0 2.5
67187 67183 67177 67182  60.0 2.5
67183 67177 67182 67180 -60.0 2.5
67309 67314 67312 67323  60.0 2.5
67314 67312 67323 67319 -60.0 2.5
67312 67323 67319 67315  60.0 2.5
67323 67319 67315 67309 -60.0 2.5
67319 67315 67309 67314  60.0 2.5
67315 67309 67314 67312 -60.0 2.5
67441 67446 67444 67455  60.0 2.5
67446 67444 67455 67451 -60.0 2.5
67444 67455 67451 67447  60.0 2.5
67455 67451 67447 67441 -60.0 2.5
67451 67447 67441 67446  60.0 2.5
67447 67441 67446 67444 -60.0 2.5
67573 67578 67576 67587  60.0 2.5
67578 67576 67587 67583 -60.0 2.5
67576 67587 67583 67579  60.0 2.5
67587 67583 67579 67573 -60.0 2.5
67583 67579 67573 67578  60.0 2.5
67579 67573 67578 67576 -60.0 2.5
67705 67710 67708 67719  60.0 2.5
67710 67708 67719 67715 -60.0 2.5
67708 67719 67715 67711  60.0 2.5
67719 67715 67711 67705 -60.0 2.5
67715 67711 67705 67710  60.0 2.5
67711 67705 67710 67708 -60.0 2.5
67837 67842 67840 67851  60.0 2.5
67842 67840 67851 67847 -60.0 2.5
67840 67851 67847 67843  60.0 2.5
67851 67847 67843 67837 -60.0 2.5
67847 67843 67837 67842  60.0 2.5
67843 67837 67842 67840 -60.0 2.5
67969 67974 67972 67983  60.0 2.5
67974 67972 67983 67979 -60.0 2.5
67972 67983 67979 67975  60.0 2.5
67983 67979 67975 67969 -60.0 2.5
67979 67975 67969 67974  60.0 2.5
67975 67969 67974 67972 -60.0 2.5
68101 68106 68104 68115  60.0 2.5
68106 68104 68115 68111 -60.0 2.5
68104 68115 68111 68107  60.0 2.5
68115 68111 68107 68101 -60.0 2.5
68111 68107 68101 68106  60.0 2.5
68107 68101 68106 68104 -60.0 2.5
68233 68238 68236 68247  60.0 2.5
68238 68236 68247 68243 -60.0 2.5
68236 68247 68243 68239  60.0 2.5
68247 68243 68239 68233 -60.0 2.5
68243 68239 68233 68238  60.0 2.5
68239 68233 68238 68236 -60.0 2.5
68365 68370 68368 68379  60.0 2.5
68370 68368 68379 68375 -60.0 2.5
68368 68379 68375 68371  60.0 2.5
68379 68375 68371 68365 -60.0 2.5
68375 68371 68365 68370  60.0 2.5
68371 68365 68370 68368 -60.0 2.5
68497 68502 68500 68511  60.0 2.5
68502 68500 68511 68507 -60.0 2.5
68500 68511 68507 68503  60.0 2.5
68511 68507 68503 68497 -60.0 2.5
68507 68503 68497 68502  60.0 2.5
68503 68497 68502 68500 -60.0 2.5
68629 68634 68632 68643  60.0 2.5
68634 68632 68643 68639 -60.0 2.5
68632 68643 68639 68635  60.0 2.5
68643 68639 68635 68629 -60.0 2.5
68639 68635 68629 68634  60.0 2.5
68635 68629 68634 68632 -60.0 2.5
68761 68766 68764 68778  60.0 2.5
68766 68764 68778 68771 -60.0 2.5
68764 68778 68771 68767  60.0 2.5
68778 68771 68767 68761 -60.0 2.5
68771 68767 68761 68766  60.0 2.5
68767 68761 68766 68764 -60.0 2.5
68896 68901 68899 68910  60.0 2.5
68901 68899 68910 68906 -60.0 2.5
68899 68910 68906 68902  60.0 2.5
68910 68906 68902 68896 -60.0 2.5
68906 68902 68896 68901  60.0 2.5
68902 68896 68901 68899 -60.0 2.5
69028 69033 69031 69042  60.0 2.5
69033 69031 69042 69038 -60.0 2.5
69031 69042 69038 69034  60.0 2.5
69042 69038 69034 69028 -60.0 2.5
69038 69034 69028 69033  60.0 2.5
69034 69028 69033 69031 -60.0 2.5
69160 69165 69163 69174  60.0 2.5
69165 69163 69174 69170 -60.0 2.5
69163 69174 69170 69166  60.0 2.5
69174 69170 69166 69160 -60.0 2.5
69170 69166 69160 69165  60.0 2.5
69166 69160 69165 69163 -60.0 2.5
69292 69297 69295 69306  60.0 2.5
69297 69295 69306 69302 -60.0 2.5
69295 69306 69302 69298  60.0 2.5
69306 69302 69298 69292 -60.0 2.5
69302 69298 69292 69297  60.0 2.5
69298 69292 69297 69295 -60.0 2.5
69424 69429 69427 69438  60.0 2.5
69429 69427 69438 69434 -60.0 2.5
69427 69438 69434 69430  60.0 2.5
69438 69434 69430 69424 -60.0 2.5
69434 69430 69424 69429  60.0 2.5
69430 69424 69429 69427 -60.0 2.5
69556 69561 69559 69573  60.0 2.5
69561 69559 69573 69566 -60.0 2.5
69559 69573 69566 69562  60.0 2.5
69573 69566 69562 69556 -60.0 2.5
69566 69562 69556 69561  60.0 2.5
69562 69556 69561 69559 -60.0 2.5
69691 69696 69694 69705  60.0 2.5
69696 69694 69705 69701 -60.0 2.5
69694 69705 69701 69697  60.0 2.5
69705 69701 69697 69691 -60.0 2.5
69701 69697 69691 69696  60.0 2.5
69697 69691 69696 69694 -60.0 2.5
69823 69828 69826 69837  60.0 2.5
69828 69826 69837 69833 -60.0 2.5
69826 69837 69833 69829  60.0 2.5
69837 69833 69829 69823 -60.0 2.5
69833 69829 69823 69828  60.0 2.5
69829 69823 69828 69826 -60.0 2.5
69955 69960 69958 69969  60.0 2.5
69960 69958 69969 69965 -60.0 2.5
69958 69969 69965 69961  60.0 2.5
69969 69965 69961 69955 -60.0 2.5
69965 69961 69955 69960  60.0 2.5
69961 69955 69960 69958 -60.0 2.5
70087 70092 70090 70101  60.0 2.5
70092 70090 70101 70097 -60.0 2.5
70090 70101 70097 70093  60.0 2.5
70101 70097 70093 70087 -60.0 2.5
70097 70093 70087 70092  60.0 2.5
70093 70087 70092 70090 -60.0 2.5
70219 70224 70222 70233  60.0 2.5
70224 70222 70233 70229 -60.0 2.5
70222 70233 70229 70225  60.0 2.5
70233 70229 70225 70219 -60.0 2.5
70229 70225 70219 70224  60.0 2.5
70225 70219 70224 70222 -60.0 2.5
70351 70356 70354 70365  60.0 2.5
70356 70354 70365 70361 -60.0 2.5
70354 70365 70361 70357  60.0 2.5
70365 70361 70357 70351 -60.0 2.5
70361 70357 70351 70356  60.0 2.5
70357 70351 70356 70354 -60.0 2.5
70483 70488 70486 70497  60.0 2.5
70488 70486 70497 70493 -60.0 2.5
70486 70497 70493 70489  60.0 2.5
70497 70493 70489 70483 -60.0 2.5
70493 70489 70483 70488  60.0 2.5
70489 70483 70488 70486 -60.0 2.5
70615 70620 70618 70629  60.0 2.5
70620 70618 70629 70625 -60.0 2.5
70618 70629 70625 70621  60.0 2.5
70629 70625 70621 70615 -60.0 2.5
70625 70621 70615 70620  60.0 2.5
70621 70615 70620 70618 -60.0 2.5
70747 70752 70750 70761  60.0 2.5
70752 70750 70761 70757 -60.0 2.5
70750 70761 70757 70753  60.0 2.5
70761 70757 70753 70747 -60.0 2.5
70757 70753 70747 70752  60.0 2.5
70753 70747 70752 70750 -60.0 2.5
70879 70884 70882 70893  60.0 2.5
70884 70882 70893 70889 -60.0 2.5
70882 70893 70889 70885  60.0 2.5
70893 70889 70885 70879 -60.0 2.5
70889 70885 70879 70884  60.0 2.5
70885 70879 70884 70882 -60.0 2.5
71011 71016 71014 71025  60.0 2.5
71016 71014 71025 71021 -60.0 2.5
71014 71025 71021 71017  60.0 2.5
71025 71021 71017 71011 -60.0 2.5
71021 71017 71011 71016  60.0 2.5
71017 71011 71016 71014 -60.0 2.5
71143 71148 71146 71157  60.0 2.5
71148 71146 71157 71153 -60.0 2.5
71146 71157 71153 71149  60.0 2.5
71157 71153 71149 71143 -60.0 2.5
71153 71149 71143 71148  60.0 2.5
71149 71143 71148 71146 -60.0 2.5
71275 71280 71278 71289  60.0 2.5
71280 71278 71289 71285 -60.0 2.5
71278 71289 71285 71281  60.0 2.5
71289 71285 71281 71275 -60.0 2.5
71285 71281 71275 71280  60.0 2.5
71281 71275 71280 71278 -60.0 2.5
71407 71412 71410 71421  60.0 2.5
71412 71410 71421 71417 -60.0 2.5
71410 71421 71417 71413  60.0 2.5
71421 71417 71413 71407 -60.0 2.5
71417 71413 71407 71412  60.0 2.5
71413 71407 71412 71410 -60.0 2.5
71539 71544 71542 71553  60.0 2.5
71544 71542 71553 71549 -60.0 2.5
71542 71553 71549 71545  60.0 2.5
71553 71549 71545 71539 -60.0 2.5
71549 71545 71539 71544  60.0 2.5
71545 71539 71544 71542 -60.0 2.5
71671 71676 71674 71685  60.0 2.5
71676 71674 71685 71681 -60.0 2.5
71674 71685 71681 71677  60.0 2.5
71685 71681 71677 71671 -60.0 2.5
71681 71677 71671 71676  60.0 2.5
71677 71671 71676 71674 -60.0 2.5
71803 71808 71806 71817  60.0 2.5
71808 71806 71817 71813 -60.0 2.5
71806 71817 71813 71809  60.0 2.5
71817 71813 71809 71803 -60.0 2.5
71813 71809 71803 71808  60.0 2.5
71809 71803 71808 71806 -60.0 2.5
71935 71940 71938 71949  60.0 2.5
71940 71938 71949 71945 -60.0 2.5
71938 71949 71945 71941  60.0 2.5
71949 71945 71941 71935 -60.0 2.5
71945 71941 71935 71940  60.0 2.5
71941 71935 71940 71938 -60.0 2.5
72067 72072 72070 72081  60.0 2.5
72072 72070 72081 72077 -60.0 2.5
72070 72081 72077 72073  60.0 2.5
72081 72077 72073 72067 -60.0 2.5
72077 72073 72067 72072  60.0 2.5
72073 72067 72072 72070 -60.0 2.5
72089 72093 72091 72101  60.0 2.5
72093 72091 72101 72098 -60.0 2.5
72091 72101 72098 72094  60.0 2.5
72101 72098 72094 72089 -60.0 2.5
72098 72094 72089 72093  60.0 2.5
72094 72089 72093 72091 -60.0 2.5
72109 72113 72111 72127  60.0 2.5
72113 72111 72127 72124 -60.0 2.5
72111 72127 72124 72114  60.0 2.5
72127 72124 72114 72109 -60.0 2.5
72124 72114 72109 72113  60.0 2.5
72114 72109 72113 72111 -60.0 2.5
72136 72140 72138 72149  60.0 2.5
72140 72138 72149 72145 -60.0 2.5
72138 72149 72145 72141  60.0 2.5
72149 72145 72141 72136 -60.0 2.5
72145 72141 72136 72140  60.0 2.5
72141 72136 72140 72138 -60.0 2.5
72161 72164 72162 72172 -60.0 2.5
72164 72162 72172 72168  60.0 2.5
72162 72172 72168 72165 -60.0 2.5
72172 72168 72165 72161  60.0 2.5
72168 72165 72161 72164 -60.0 2.5
72165 72161 72164 72162  60.0 2.5
72304 72309 72307 72318  60.0 2.5
72309 72307 72318 72314 -60.0 2.5
72307 72318 72314 72310  60.0 2.5
72318 72314 72310 72304 -60.0 2.5
72314 72310 72304 72309  60.0 2.5
72310 72304 72309 72307 -60.0 2.5
72436 72441 72439 72450  60.0 2.5
72441 72439 72450 72446 -60.0 2.5
72439 72450 72446 72442  60.0 2.5
72450 72446 72442 72436 -60.0 2.5
72446 72442 72436 72441  60.0 2.5
72442 72436 72441 72439 -60.0 2.5
72458 72462 72460 72470  60.0 2.5
72462 72460 72470 72467 -60.0 2.5
72460 72470 72467 72463  60.0 2.5
72470 72467 72463 72458 -60.0 2.5
72467 72463 72458 72462  60.0 2.5
72463 72458 72462 72460 -60.0 2.5
72478 72482 72480 72496  60.0 2.5
72482 72480 72496 72493 -60.0 2.5
72480 72496 72493 72483  60.0 2.5
72496 72493 72483 72478 -60.0 2.5
72493 72483 72478 72482  60.0 2.5
72483 72478 72482 72480 -60.0 2.5
72505 72509 72507 72517  60.0 2.5
72509 72507 72517 72514 -60.0 2.5
72507 72517 72514 72510  60.0 2.5
72517 72514 72510 72505 -60.0 2.5
72514 72510 72505 72509  60.0 2.5
72510 72505 72509 72507 -60.0 2.5
72529 72532 72530 72540 -60.0 2.5
72532 72530 72540 72536  60.0 2.5
72530 72540 72536 72533 -60.0 2.5
72540 72536 72533 72529  60.0 2.5
72536 72533 72529 72532 -60.0 2.5
72533 72529 72532 72530  60.0 2.5
72566 72569 72567 72577 -60.0 2.5
72569 72567 72577 72573  60.0 2.5
72567 72577 72573 72570 -60.0 2.5
72577 72573 72570 72566  60.0 2.5
72573 72570 72566 72569 -60.0 2.5
72570 72566 72569 72567  60.0 2.5
72709 72714 72712 72723  60.0 2.5
72714 72712 72723 72719 -60.0 2.5
72712 72723 72719 72715  60.0 2.5
72723 72719 72715 72709 -60.0 2.5
72719 72715 72709 72714  60.0 2.5
72715 72709 72714 72712 -60.0 2.5
72841 72846 72844 72855  60.0 2.5
72846 72844 72855 72851 -60.0 2.5
72844 72855 72851 72847  60.0 2.5
72855 72851 72847 72841 -60.0 2.5
72851 72847 72841 72846  60.0 2.5
72847 72841 72846 72844 -60.0 2.5
72863 72867 72865 72875  60.0 2.5
72867 72865 72875 72872 -60.0 2.5
72865 72875 72872 72868  60.0 2.5
72875 72872 72868 72863 -60.0 2.5
72872 72868 72863 72867  60.0 2.5
72868 72863 72867 72865 -60.0 2.5
72883 72887 72885 72901  60.0 2.5
72887 72885 72901 72898 -60.0 2.5
72885 72901 72898 72888  60.0 2.5
72901 72898 72888 72883 -60.0 2.5
72898 72888 72883 72887  60.0 2.5
72888 72883 72887 72885 -60.0 2.5
72910 72914 72912 72922  60.0 2.5
72914 72912 72922 72919 -60.0 2.5
72912 72922 72919 72915  60.0 2.5
72922 72919 72915 72910 -60.0 2.5
72919 72915 72910 72914  60.0 2.5
72915 72910 72914 72912 -60.0 2.5
72934 72937 72935 72945 -60.0 2.5
72937 72935 72945 72941  60.0 2.5
72935 72945 72941 72938 -60.0 2.5
72945 72941 72938 72934  60.0 2.5
72941 72938 72934 72937 -60.0 2.5
72938 72934 72937 72935  60.0 2.5
72971 72974 72972 72982 -60.0 2.5
72974 72972 72982 72978  60.0 2.5
72972 72982 72978 72975 -60.0 2.5
72982 72978 72975 72971  60.0 2.5
72978 72975 72971 72974 -60.0 2.5
72975 72971 72974 72972  60.0 2.5
73114 73119 73117 73128  60.0 2.5
73119 73117 73128 73124 -60.0 2.5
73117 73128 73124 73120  60.0 2.5
73128 73124 73120 73114 -60.0 2.5
73124 73120 73114 73119  60.0 2.5
73120 73114 73119 73117 -60.0 2.5
73246 73251 73249 73263  60.0 2.5
73251 73249 73263 73256 -60.0 2.5
73249 73263 73256 73252  60.0 2.5
73263 73256 73252 73246 -60.0 2.5
73256 73252 73246 73251  60.0 2.5
73252 73246 73251 73249 -60.0 2.5
73381 73386 73384 73395  60.0 2.5
73386 73384 73395 73391 -60.0 2.5
73384 73395 73391 73387  60.0 2.5
73395 73391 73387 73381 -60.0 2.5
73391 73387 73381 73386  60.0 2.5
73387 73381 73386 73384 -60.0 2.5
73513 73518 73516 73527  60.0 2.5
73518 73516 73527 73523 -60.0 2.5
73516 73527 73523 73519  60.0 2.5
73527 73523 73519 73513 -60.0 2.5
73523 73519 73513 73518  60.0 2.5
73519 73513 73518 73516 -60.0 2.5
73645 73650 73648 73659  60.0 2.5
73650 73648 73659 73655 -60.0 2.5
73648 73659 73655 73651  60.0 2.5
73659 73655 73651 73645 -60.0 2.5
73655 73651 73645 73650  60.0 2.5
73651 73645 73650 73648 -60.0 2.5
73777 73782 73780 73791  60.0 2.5
73782 73780 73791 73787 -60.0 2.5
73780 73791 73787 73783  60.0 2.5
73791 73787 73783 73777 -60.0 2.5
73787 73783 73777 73782  60.0 2.5
73783 73777 73782 73780 -60.0 2.5
73909 73914 73912 73923  60.0 2.5
73914 73912 73923 73919 -60.0 2.5
73912 73923 73919 73915  60.0 2.5
73923 73919 73915 73909 -60.0 2.5
73919 73915 73909 73914  60.0 2.5
73915 73909 73914 73912 -60.0 2.5
74041 74046 74044 74055  60.0 2.5
74046 74044 74055 74051 -60.0 2.5
74044 74055 74051 74047  60.0 2.5
74055 74051 74047 74041 -60.0 2.5
74051 74047 74041 74046  60.0 2.5
74047 74041 74046 74044 -60.0 2.5
74173 74178 74176 74187  60.0 2.5
74178 74176 74187 74183 -60.0 2.5
74176 74187 74183 74179  60.0 2.5
74187 74183 74179 74173 -60.0 2.5
74183 74179 74173 74178  60.0 2.5
74179 74173 74178 74176 -60.0 2.5
74305 74310 74308 74319  60.0 2.5
74310 74308 74319 74315 -60.0 2.5
74308 74319 74315 74311  60.0 2.5
74319 74315 74311 74305 -60.0 2.5
74315 74311 74305 74310  60.0 2.5
74311 74305 74310 74308 -60.0 2.5
74327 74331 74329 74339  60.0 2.5
74331 74329 74339 74336 -60.0 2.5
74329 74339 74336 74332  60.0 2.5
74339 74336 74332 74327 -60.0 2.5
